"name";"school";"X";"Y"
"MAGIC KING CLUB健身";"[]";"48601.94486";"20623.44339"
"黄氏正骨跌打馆";"北亭大街105号";"48595.16209";"20570.60444"
"中通兔喜驿站";"北亭村大街103号";"48597.98284";"20580.28887"
"聚创考研(番禺分校)";"大学城小谷围北亭大街103号3层";"48601.58292";"20613.03043"
"十秒到过桥米线";"小谷围街北亭村味渭水大街5巷2号103";"48494.19065";"20452.81031"
"利筝艺术苑";"北亭村桥门大街1巷1号";"48552.54145";"20504.26634"
"潮汕鸡蛋汉堡";"[]";"48627.57134";"20687.0217"
"蒸美味竹笼饭";"大学城北亭村北亭大街80号105";"48623.82398";"20681.58079"
"陳記早稻石磨腸粉";"红棉路广州大学B14号楼";"48586.10378";"20592.32623"
"考研辅导";"[]";"48604.96756";"20620.48749"
"圣玉石";"大学城星光下道辅路与大学城外环西路交叉口东260米";"48587.64707";"20587.98022"
"保尔莫莉亚授权线下体验店";"大学城北亭村渭水大街四巷5号";"48497.81314";"20465.68653"
"忆香粉面馆";"北亭大街102-1号";"48592.95535";"20519.17483"
"聚英教育";"[]";"48596.91713";"20608.00883"
"军辉便利店";"大学城北亭村北亭大街117号";"48616.17203";"20477.46258"
"韦小堡·炸鸡汉堡(大学城店)";"小谷围街北亭村咏凤二街商业街自编20号之一号";"48628.42324";"20692.23233"
"皓鑫韩国炸鸡(大学城店)";"广州大学城北亭村北亭大街95号皓鑫韩国炸鸡";"48627.38758";"20663.01204"
"红素(广州大学城店)";"北亭村星光下道桥门大街3号";"48581.00526";"20524.20043"
"正康大药房(北亭村分店)";"小谷围街北亭村北亭大街112号101房";"48604.96505";"20450.09231"
"广东推宝广告";"[]";"48595.39076";"20637.95688"
"大学城外环西路-路侧停车位";"大学城外环西路莉莉精品酒店式公寓西北侧约120米";"48504.81207";"20448.30772"
"茗佳租房工作室";"北亭大街98-1号";"48576.40922";"20588.44225"
"大学城外环西路与大学城星光下道交叉口";"番禺区";"48318.41";"20472.65656"
"广联百货(大学城北亭大街)";"北亭大街103号";"48602.0956";"20625.3565"
"名龙广告装饰";"大学城北亭大街96号";"48585.94222";"20594.13117"
"景忠烟茶酒";"广州大学城北亭村十九巷一号";"48618.62713";"20451.66358"
"格爵丝造型(北亭店)";"小谷围街北亭村渭水大街二巷15号101房";"48435.03131";"20505.88061"
"华嘉电脑(北亭分店)";"[]";"48622.39101";"20657.13853"
"博丽便利店";"北亭大街村心公园西南侧约100米";"48606.69989";"20640.36355"
"木子皮肤管理";"北亭大街村心公园西南侧约170米";"48595.16737";"20570.81693"
"家电维修";"[]";"48587.54016";"20604.44549"
"华嘉电脑科技维修中心";"北亭大街80号";"48626.76587";"20658.75892"
"五金店";"[]";"48628.29098";"20691.06296"
"名龙广告有限公司";"[]";"48585.71544";"20580.85081"
"粉色";"北亭大街村心公园西南侧约180米";"48595.28643";"20571.45506"
"丽珊美容美发";"大学城北亭大街102号";"48579.01451";"20531.30568"
"腾达电器(大学城北亭大街店)";"大学城北亭村北亭大街96号";"48584.21071";"20603.3627"
"兴达五金(大学城北亭大街店)";"北亭村北亭大街106号";"48588.71985";"20489.93521"
"粉色24小时自助式成人用品店";"[]";"48588.2117";"20531.78718"
"两位师兄餐饮管理咨询有限公司";"小谷围街道北亭村桥门大街一号二楼";"48576.38833";"20541.91267"
"丝赏";"北亭大街村心公园西南侧约120米";"48590.78938";"20618.91303"
"大学城外环西路与S73南沙港快速交叉口";"番禺区";"48318.72155";"20526.73013"
"大学城外环绿道与S73南沙港快速交叉口";"番禺区";"48315.04126";"20548.90986"
"大学城星光下道与S73南沙港快速交叉口";"番禺区";"48412.78449";"20486.94086"
"来电(红素)";"大学城北亭村北亭大街";"48582.43581";"20502.85675"
"来电(湘里味道)";"小谷围街道大学城北亭大街76号";"48618.36043";"20694.29509"
"来电(Friday Inn青旅式公寓)";"阜丰西街一巷2-1号(北亭大街广联百货对面巷内)";"48587.33004";"20620.91016"
"来电(格爵丝造型北亭店)";"大学城星光下道辅路与大学城外环西路交叉口东100米";"48435.03131";"20505.88061"
"来电(广州大学城舒雅公寓)";"北亭大街二十九巷4号(近大雄寿司,益禾堂)";"48624.11766";"20514.79857"
"番禺区大学城水利工程管理所中控室";"大学城外环绿道与S105南沙港快速交叉口北150米";"48332.24463";"20676.38782"
"街电(美加宜超市大学城北亭大街店)";"大学城北亭村北亭大街117号";"48616.45343";"20463.86675"
"豆豆";"大学城云程大街与大学城北亭大街交叉口西240米";"48613.23775";"20463.20959"
"少年派儿童综合运动馆";"穗石东门广场8栋301";"52327.22316";"20469.69504"
"广州绿岛之夜公寓";"双桂街十三巷4号";"52463.34361";"20444.50582"
"彪记湛江海鲜大排档";"小谷围街穗石村双贵街自编8号";"52396.93319";"20442.50387"
"假日公寓";"大学城穗石村";"52455.45873";"20451.14985"
"华南理工大学南校区B5";"穗石村大街西200米";"52252.36678";"20264.84811"
"华南理工大学南校区B3";"大学城外环东路西150米";"52304.90842";"20227.88489"
"华南理工大学大学城校区生物科学与工程学院";"大学城外环东路382号华南理工大学南校区";"52172.49623";"20207.09939"
"广州大学城(999连锁公寓穗石店)";"外环东路382号";"52371.79596";"20469.2256"
"广州九九公寓";"穗石村双桂街十三巷5号";"52464.29505";"20466.18272"
"华南理工大学南校区报告厅";"[]";"52111.53829";"20241.77998"
"喜田寿司(大学城店)";"小谷围街穗石村穗石大道54号穗石音乐美食城首层门口";"52419.84447";"20459.11054"
"华南理工大学南校区计算中心";"穗石村大街西150米附近";"52179.23677";"20382.84436"
"广州谷围假日商务宾馆";"穗石村双桂街13巷2号";"52463.76758";"20436.64737"
"泰斐尔小酒馆(华工店)";"小谷围街穗石村大街7号105-107铺";"52458.06217";"20381.47876"
"华大基因研究院生命科学创新学院";"外环东路382号华南理工大学大学城校区";"52166.36662";"20205.46825"
"华南理工大学大学城校区软件学院";"外环东路382号华南理工大学大学城校区";"52160.46988";"20329.50774"
"华南理工大学南校区物理教学实验中心";"外环东路382号华南理工大学大学城校区穗石大道附近";"52232.4352";"20339.08616"
"华南理工大学大学城校区计算中心";"外环东路382号华南理工大学大学城校区B7栋";"52176.27796";"20380.06418"
"谷围公寓";"穗石村大街与大学城外环东路交叉口西北180米";"52467.68468";"20436.45901"
"盒子空间大学城旗舰店";"大学城小谷围街穗石村双桂街自编8号商业综合楼212-231东门广场";"52399.28798";"20412.66761"
"华南理工大学计算机科学与工程学院";"大学城外环东路382号c12-334";"52293.41873";"20234.82533"
"华南理工大学大学城校区学术报告厅";"外环东路382号华南理工大学大学城校区";"52102.81238";"20405.63868"
"广州七彩之家公寓";"广州番禺区大学新造镇穗石村双桂街十三巷6号";"52380.20539";"20454.61749"
"闻香阁东北菜(穗石店)";"东门广场78栋情缘酒店旁";"52419.66229";"20410.2434"
"道路停车位";"[]";"52410.48598";"20456.29098"
"华南理工大学大学城校区电子商务学院";"外环东路382号华南理工大学大学城校区";"52271.89266";"20369.49816"
"华南理工大学大学城校区国际教育学院";"大学城外环东路382号华南理工大学南校区";"52393.2111";"20247.01813"
"华南理工大学罗格斯大学中美创新学院";"华南理工大学城校区";"52382.98936";"20209.45643"
"华南理工大学华大基因研究院生命科学创新学院";"[]";"52169.12955";"20208.67211"
"华南理工大学大学城校区B6";"外环东路382号华南理工大学大学城校区华大基因研究院生命科学创新学院附近";"52186.16121";"20204.63395"
"华南理工大学南校区教师与管理办公室";"[]";"52111.43771";"20241.88559"
"盒子空间情缘酒店(广州大学城旗舰店)";"广州大学城东一路东门广场(华南理工大学东门)";"52366.33238";"20440.40349"
"盒子空间情缘酒店(广州大学城旗舰店)";"广州大学城东一路东门广场(华南理工大学东门)";"52366.33238";"20440.40349"
"烩聚港式餐厅";"小谷围街穗石村双桂街自编8号商业综合楼第108号";"52339.22207";"20445.86695"
"淼鑫猪肚鸡(穗石店)";"小谷围街穗石村双棱街自编7号商业综合楼第130-132号商铺";"52449.93495";"20411.59814"
"扎啤欢乐酒吧";"[]";"52371.9496";"20467.10193"
"潮蹄(大学城店)";"小谷围街穗石大街8号商业综合楼第114号";"52375.35032";"20429.51722"
"东门广场";"双桂街15巷1号";"52401.65256";"20437.22137"
"正为鸡煲·重庆鸡公煲";"大学城穗石村双桂街自编8号";"52328.47315";"20457.69866"
"华工-微软项目实训室";"外环东路382号华南理工大学(大学城校区)内";"52111.44299";"20242.09808"
"白杨木(穗石店)";"穗石村双桂街自编8号";"52331.96919";"20461.33201"
"正新鸡排(穗石店)";"大学城穗石村双桂街自编8号";"52444.42148";"20376.6145"
"华南理工大学大学城校区国际楼B1号楼";"外环东路382号华南理工大学大学城校区科技大楼附近";"52370.40411";"20213.84063"
"书亦烧仙草(穗石店)";"大学城东一路东门广场";"52317.33087";"20453.69959"
"开锅(暂停营业)";"小谷围街穗石村双桂街自编B幢商业综合楼第10-16号商铺";"52447.34281";"20386.19318"
"川味麻辣烫(穗石村大街)";"小谷围街穗石村双桂街自编商业综合楼A幢08.09号";"52323.00562";"20449.48528"
"阿成小厨椰子鸡(穗石店)";"双桂街10号靠近广州农商银行(穗石分理处)";"52469.64506";"20407.36394"
"一点兔·兔子岛(穗石店)";"穗石村东门广场";"52376.48389";"20416.98901"
"原盅蒸饭";"广州大学城穗石村东门广场";"52321.52622";"20448.09518"
"广西家常菜";"广州大学城穗石村穗石大道54号1层B07";"52405.70801";"20467.52204"
"老刘水果店(广州番禺区)";"小谷围街广东工业大学穗石村双桂街13巷1号";"52455.35075";"20442.65074"
"东北大饼(大学城店)";"小谷围街道小谷围街穗石村双桂街自编8号商业综合楼第164号商铺";"52425.06251";"20436.51553"
"骨头饭黄焖鸡";"大学城穗石村东门广场8号楼113号";"52366.03961";"20424.46712"
"味在汤石锅饭黄焖鸡";"小谷围街穗石村双桂街自编8号商业综合楼第111号";"52355.29359";"20432.26208"
"今晚打鸡煲";"小谷围街穗石村穗石大道54号1层B10号";"52424.92577";"20464.24087"
"湘北秘制泡菜馆";"小谷围街穗石村8号104之二铺";"52326.76856";"20459.70656"
"三只鹿手制甜品(穗石店)";"穗石村东门广场8号楼美食城一楼";"52436.33042";"20379.11426"
"中国兰州牛肉拉面(大学城穂石村店)";"小谷围街穗石村双桂街自编8号商业综合楼第112号";"52363.37621";"20437.72955"
"沙县小吃(大学城穗石店)";"穗石村双桂街禾穗城超市对面";"52427.19054";"20434.93516"
"味之源";"大学城南穗石村东门广场";"52374.57895";"20448.31528"
"学子膳";"小谷围街穗石村直街大街24号首层";"52343.32421";"20407.43677"
"阿呆家·湘西泡菜";"小谷围街穗石村8号104之二铺";"52326.46682";"20460.0234"
"心怡美点(穗石店)";"大学城穗石村东门广场";"52443.40276";"20414.53241"
"曹干妈湘味手工饺(穂石店)";"穗石村东门广场1号";"52314.05157";"20454.6355"
"colala西餐厅";"大学城南穗石村东门广场7栋108铺";"52466.23006";"20377.91718"
"海记螺蛳粉";"小谷围街道穗石村大街大学城东门广场7号之一08铺";"52454.18282";"20370.72567"
"小城吴川(穗石店)";"大学城穗石村音乐美食城";"52409.86877";"20464.67941"
"白杨木Poplar Bar";"东门广场八号楼3层";"52325.11941";"20463.94565"
"秦夫子凉皮肉夹馍油泼面";"小谷围街道穗石村东门广场8号18";"52373.44668";"20440.12856"
"美食壹街";"穗石大道(情缘酒店西北侧)";"52330.75166";"20462.17437"
"舌尖大师铁板锅(穗石店)";"小谷围街道穗石村东门广场8号118铺";"52402.09394";"20405.14251"
"柳州螺蛳粉(穗石店)";"小谷围街穗石村东门广场综合0号楼一楼美食城T8-105B之一商铺";"52328.31661";"20463.85908"
"Nowwa挪瓦咖啡(穗石店)";"小谷围街穗石村大街8号119铺";"52362.04914";"20454.93074"
"武汉特色小吃(穗石村大街店)";"穗石大街穗石东门广场";"52319.49613";"20449.46369"
"开口乐(穗石店)";"大学城穗石村双桂街自编8号综合楼105之一";"52426.37584";"20385.53306"
"蜜觅冰室";"穗石村大街情缘酒店";"52407.3001";"20402.83747"
"ON TEA生活馆(穗石店)";"双桂街19号靠近广州农商银行(穗石分理处)";"52427.4635";"20429.30662"
"广州锦和公寓";"大学城穗石村双桂街14巷2号(广州农村商业银行穗石分理处65米)";"52450.36872";"20458.12976"
"酸菜鱼米饭";"穗石村大街情缘酒店西北侧";"52350.23552";"20436.37395"
"小湘厨(东门广场店)";"穗石村东门广场美食城";"52366.34585";"20436.79174"
"泰和鸡公煲";"小谷围街穗石村9号商业楼自编19号商铺";"52338.2836";"20470.40046"
"平头哥焖小鸡饭";"[]";"52331.70705";"20463.24255"
"色彩照相馆";"番禺区大学城穗石村东门广场(重庆鸡公煲对面)";"52335.53332";"20434.4776"
"比菲特·HelloFitty女子健身工作室";"[]";"52337.4581";"20466.25239"
"穗石丰巢快递柜";"穗石村(东门广场六茶旁)";"52469.72715";"20364.97863"
"精致水果店(穗石店)";"小谷围街穗石村十四巷1号";"52443.47063";"20471.25994"
"精致水果店(穗石店)";"小谷围街穗石村十四巷1号";"52443.47063";"20471.25994"
"东门广场手机维修";"穗石村东门广场7号楼128铺";"52440.00782";"20402.50751"
"皇茶(穗石店)";"双桂街自编8号商业综合楼126号商铺";"52385.54644";"20412.05193"
"华南理工大学停车场";"大学城外环东路与穗石村大街交叉口西南150米";"52358.53057";"20221.94722"
"DH舞蹈室(大学城店)";"大学城穗石村东门广场兰州拉面右侧上二楼";"52336.83666";"20457.85634"
"穗诚超市";"双桂街13巷自编2号101";"52466.12317";"20435.91825"
"华南理工大学费拉拉大学中意中心";"科教文化服务,学校,高等院校";"52379.00072";"20210.9191"
"卓训博育(总部)";"大学城东一路东门广场小聚一堂三楼302号";"52437.68179";"20396.11939"
"华南理工大学软件学院实训中心";"外环东路382号华南理工大学大学城校区";"52097.43166";"20238.93125"
"华南理工大学大学城校区科技大楼";"外环东路382号华南理工大学大学城校区";"52402.05296";"20258.12034"
"正康大药房(穗石分店)";"穗石村双桂街122-123号";"52470.04501";"20402.69227"
"蔡叔叔甜品店";"大学城穗石村穗石大街9号商业楼107";"52295.93677";"20469.07768"
"DH舞室";"[]";"52360.94116";"20439.41426"
"大利家精品超市(大学城店)";"小谷围街穗石村穗石大道54号";"52426.76764";"20467.75781"
"广东省基础软件与构件技术实验室";"外环东路382号华南理工大学(大学城校区)内";"52111.43507";"20241.77934"
"华工香港城市大学物流技术研究室";"外环东路382号华南理工大学(大学城校区)内";"52111.54621";"20242.09871"
"小马电商";"穗石村穗石大街(东门广场小聚一堂二楼)";"52441.32144";"20388.91813"
"日之恋o2o社区超市(穗石店)";"小谷围街道双桂街8号";"52337.30312";"20447.55484"
"华南理工大学南校区停车场(出入口)";"穗石村大街西150米";"52218.2061";"20389.45787"
"华南理工大学南校区停车场(出入口)";"穗石村大街西100米";"52280.24402";"20352.55274"
"画音传媒";"小谷围街穗石大街7号商业综合楼第309号";"52451.34703";"20389.51094"
"华南理工大学纽约大学poly理工分校中美中心";"外环东路382号华南理工大学大学城校区";"52379.72326";"20210.92355"
"小松琴行";"大学城外环东路28号附近";"52326.65188";"20463.31769"
"华南理工大学大学城校区能源研究院";"外环东路382号华南理工大学大学城校区内";"52229.13266";"20289.24417"
"LUCKYPANDA女子健身工作室(穗石店)";"大学城穗石东门广场美食城二楼";"52453.5242";"20448.05726"
"华南理工大学-Google公司-Android实验室";"外环东路382号华南理工大学计算机科学与工程学院附近";"52304.79992";"20227.67177"
"飞亚达-华南理工大学材料技术联合实验室";"穗石村大街西200米";"52227.38583";"20289.55211"
"华南理工大学南校区学术大讲堂";"外环东路382号华南理工大学大学城校区华南理工大学学生创新设计作品展附近";"52109.48661";"20416.72768"
"华南理工大学南校区学术大讲堂";"外环东路382号华南理工大学大学城校区华南理工大学学生创新设计作品展附近";"52109.48661";"20416.72768"
"020美发沙龙";"大学城东门广场7号楼127-128铺";"52442.38401";"20410.91432"
"A8沙龙(东门广场店)";"穗石村东门广场115号";"52372.52957";"20419.83291"
"领越(广州)运营中心";"大学城穗石东门广场8号238";"52348.69962";"20449.32463"
"迪飞科技";"穗石村大街与大学城外环东路交叉口西北160米";"52440.19657";"20389.33613"
"梁小虾-港式糖水铺";"穗石村东门广场七号";"52463.14638";"20382.57234"
"华南理工大学大学城校区南校区物理教学实验中心";"外环东路382号华南理工大学大学城校区穗石大道附近";"52239.23668";"20346.989"
"IBM主机系统教育中心(广州)";"大学城穗石大道";"52111.54093";"20241.88622"
"外文化公司";"穗石村东门广场3楼观内";"52461.1126";"20400.40649"
"华南理工大学广东省工程技术研究中心大数据分析与处理";"大学城穗石大道附近";"52304.48762";"20227.56362"
"华南理工大学南校区电工电子教学实验中心";"穗石村大街西150米";"52179.23677";"20382.84436"
"猫侠";"穗石村大街与大学城外环东路交叉口西北160米";"52439.68839";"20389.65169"
"广州领越教育科技有限公司";"穗石大道56号(东门广场8号楼208)";"52371.81575";"20449.25436"
"广州八方电子商务有限公司";"穗石大道56号";"52369.91026";"20447.33049"
"广州蔚蓝之星教育咨询有限公司";"大学城穗石村大街东门广场商业综合楼三楼339室";"52341.38364";"20458.09677"
"华南理工大学南校区停车场";"穗石村大街西150米";"52197.03004";"20388.69023"
"广东省软件人才培养模式创新实验区";"大学城穗石大道附近";"52161.71618";"20333.97705"
"杨记隆江猪脚饭潮味汤粉王(穗石村大街)";"大学城外环东路28号附近";"52323.47026";"20468.18473"
"来电(猫侠电竞谷)";"穗石村东门广场综合商业区三楼双桂街十一巷58号";"52439.1744";"20398.04071"
"来电(蔡叔叔甜品店穂石店)";"穗石村东门广场穗石大街";"52295.93677";"20469.07768"
"怪兽充电(黑泷堂)";"穗石大道56号";"52329.02198";"20442.40483"
"小电(胃食猪穗石店)";"穗石村双桂街自编8号商业综合楼第123A,119商铺";"52406.048";"20406.4416"
"来电(川粤汇)";"小谷围街穗石村双桂街自编8号商业综合楼第172-174之一号";"52359.33874";"20457.99475"
"来电(御品豆花穗石店)";"穗石村小谷围街道东门广场衘品豆花";"52406.70718";"20403.89613"
"街电(HELLY'S CAFE)";"小谷围街穗石村双桂街7号";"52464.64981";"20380.77567"
"回头客潮菜馆(大学城穗石村店)";"穗石村东门广场170-172号";"52365.57975";"20455.8023"
"街电(彪记湛江海鲜大排档)";"小谷围街穗石村双贵街自编8号";"52392.37458";"20416.87429"
"怪兽充电(淼鑫猪肚鸡穗石店)";"小谷围街穗石村双棱街自编7号商业综合楼第130-132号商铺";"52458.83014";"20416.53945"
"怪兽充电(白杨木东门广场店)";"大学城东门广场三楼";"52329.78282";"20464.71795"
"怪兽充电(闻香阁东北菜穗石店)";"东门广场8号";"52409.4915";"20403.80702"
"穗石村(公交站)";"380路内环;380路外环";"52598.17073";"20321.5771"
"大学城穗石村总站(公交站)";"387路;番201路";"52705.28465";"20362.60328"
"穗石村牌坊";"番禺区";"52608.61265";"20351.38566"
"穗石牌坊";"小谷围街道大学城东门广场穗石牌坊";"52603.87823";"20343.60176"
"广州6加1非常公寓";"大学城穗石村双桂街12巷14号";"52563.05333";"20382.76195"
"穗石村大街-道路停车位";"双桂街10号附近";"52471.81056";"20357.44912"
"粉红杯西餐厅";"穗石村大街与大学城外环东路交叉口西北140米";"52473.08486";"20379.65903"
"广州丽泉公寓";"小谷围街道穗石村南约双桂街十五巷五号";"52521.71339";"20446.88324"
"石穗";"番禺区";"52596.38934";"20366.18266"
"忆家租房";"番禺大学城穗石村双桂街15巷3号";"52482.86788";"20449.40629"
"广州大学城忆家公寓";"番禺大学城穗石村双桂街15巷";"52487.40746";"20441.042"
"广州大学城馨园公寓";"拾穗者餐厅(靠近华南理工大学)";"52532.72603";"20408.28311"
"穗石村大街-道路停车位";"穗石村大街与大学城外环东路交叉口西北60米";"52525.29332";"20337.59443"
"康桥公寓";"番禺大学城穗石村双桂街自编15巷";"52482.86788";"20449.40629"
"HO-ME公寓";"大学城穗石村双桂街畅途汽车养护中心旁";"52480.15956";"20377.7904"
"广州金海湾公寓";"大学城穗石村双桂大街十巷3号";"52652.67572";"20417.62558"
"芙蓉公寓";"双桂街与大学城外环东路交叉口西北160米";"52495.25855";"20424.73081"
"小林之家公寓";"小谷围街道穗石牌坊直入80米双桂街十一巷38号";"52534.06394";"20428.90003"
"穗石";"双桂街与大学城外环东路交叉口西北40米";"52596.70982";"20362.46658"
"米家美寓";"大学城穗石村牌坊双桂街12巷5号";"52608.07728";"20363.06765"
"喵咪养生馆";"#NAME?";"52508.30449";"20459.65467"
"斑驴公寓";"广州大学城小谷围街道穗石村双桂街13巷17号(老刘水果店旁通道直行50米)";"52491.71264";"20456.47192"
"广州添浪租房";"大学城穗石村东门广场情缘酒店后面";"52502.80659";"20429.45137"
"喵喵侠电竞";"穗石村东门广场综合商业楼7号楼3层";"52492.39264";"20375.84728"
"双桂街11巷";"[]";"52506.11044";"20417.04274"
"囍記室内钓虾馆";"穂石村大街东门广场7号楼111-112铺";"52486.44333";"20369.01196"
"洪记美食";"大学城穗石村双桂街十一巷";"52475.22742";"20399.43101"
"广州大学城安居公寓";"广州大学城穗石村双桂街15巷7号";"52482.86788";"20449.40629"
"九·月";"穗石村大街与大学城外环东路交叉口西40米";"52560.75711";"20323.57779"
"拾穗者餐厅(穗石村店)";"双桂街44号";"52534.71072";"20413.39437"
"22:22咖啡馆(穗石村店)";"大学城穗石村东门广场(小聚一堂斜对面)";"52483.09435";"20383.75734"
"云里客";"小谷围街穗石村大街7号113铺";"52493.99718";"20365.65907"
"九月音乐餐吧";"大学城穗石村";"52558.21091";"20324.94312"
"凤姐烧腊(穗石店)";"小谷围街穗石村穗石大街2号佳嘉商业城07号";"52551.57603";"20361.12666"
"北京麻辣香锅(穗石店)";"小谷围街穗石村穗石大街2号佳嘉商业城09号";"52548.31786";"20362.91253"
"王牌酸菜鱼";"双桂街与大学城外环东路交叉口西60米";"52549.94826";"20362.07272"
"牛魔王鼎派牛杂粉面饭";"小谷围街穗石村穗石大街2号1101铺";"52547.78301";"20366.3086"
"子牛时尚概念餐厅";"穗石村东门广场六茶隔壁";"52482.92273";"20335.31544"
"韵达大学城服务站";"双桂街与大学城外环东路交叉口西60米";"52564.76239";"20351.85954"
"广州大学城开心公寓";"大学城穗石村双桂街15巷4号";"52506.79471";"20436.27465"
"独一处饺子馆";"穗石村大街与大学城外环东路交叉口西北60米";"52547.50265";"20363.33244"
"金满园粮油经营部";"双桂街11巷33号";"52568.302";"20378.01388"
"螺蛳粉";"穗石村大街与大学城外环东路交叉口西北40米";"52564.21989";"20350.79391"
"老广记美食传统牛杂";"小谷围街穗石村大街7号113铺";"52493.03097";"20368.30887"
"肥佬林";"双桂街与大学城外环东路交叉口西北100米";"52521.3208";"20377.08752"
"洪记鸭仔饭(穗石店)";"穗石村大街与大学城外环东路交叉口西北140米";"52475.93148";"20398.69173"
"音伦音乐文化交流中心";"大学城穗石村大街东门广场";"52482.05237";"20370.89709"
"速腾快递";"穗石大街5号";"52553.2191";"20327.56815"
"RELX悦刻专卖店";"穗石村大街7号之一16";"52487.11096";"20358.4993"
"新旧货买卖";"穗石村双桂街十一巷";"52520.58058";"20405.44641"
"肥佬快餐";"双桂街与大学城外环东路交叉口西北150米";"52565.42923";"20353.77578"
"周记旧货卖买";"大学城穗石牌坊";"52553.93453";"20356.36082"
"嗦一碗粉面馆(穗石店)";"穗石大道情缘酒店东南侧约160米";"52564.30965";"20354.40627"
"茂荣废品收购站";"穗石村大街附近";"52530.09163";"20339.64231"
"蔚然超市";"番禺大学城穗石村";"52557.0246";"20459.95435"
"奥赛物流";"大学城穗石村大街5号";"52532.33344";"20338.48757"
"优之谷";"穗石大道情缘酒店东侧约60米";"52481.93438";"20395.22306"
"佳嘉生活超市";"大学城穗石村双桂街十一巷";"52558.60585";"20357.45186"
"米品图文广告";"大学城外环东路情缘酒店东侧约190米";"52616.16254";"20368.64135"
"双桂街与大学城外环东路交叉口";"番禺区";"52613.63693";"20337.60669"
"AMMO火器电子雾化器体验店";"小谷围街穗石村东门广场7号之一14";"52483.16482";"20357.51896"
"蔚然锦和(穗石菜市场店)";"大学城穗石村双桂街14巷2号102";"52594.55539";"20362.98448"
"习院自习室(华工广药店)";"小谷围穗石村大街7号320-323铺";"52487.52781";"20379.42918"
"快递超市";"穗石大道情缘酒店东南侧约170米";"52578.45667";"20346.41983"
"恰饭";"小谷围街穗石村双桂街自编8号商业综合楼113B之一商铺";"52507.36228";"20417.58159"
"大学城外环东路与穗石村大街交叉口";"番禺区";"52589.17259";"20312.49224"
"蓝思通信";"大学城外环东路情缘酒店东侧约190米";"52613.93868";"20378.82575"
"鑫皓广告公司";"大学城穗石村牌坊前进20米";"52566.89333";"20346.24247"
"乐百氏水便利";"穗石大道华南理工大学(大学城校区)东侧约100米";"52617.82568";"20352.50463"
"禾田(广州番禺区)";"大学城穗石村东一路东门广场155号(小聚一堂楼下)附近";"52493.8314";"20392.21556"
"众信汽车维修美容中心";"大学城穗石村穗石村大街";"52549.95828";"20329.24777"
"众信汽车维修美容中心";"大学城穗石村穗石村大街";"52549.95828";"20329.24777"
"众信汽车维修美容中心";"大学城穗石村穗石村大街";"52549.95828";"20329.24777"
"夜猫超市";"穗石大道情缘酒店东侧约60米";"52506.64504";"20459.32577"
"公寓家具定制";"[]";"52662.36023";"20412.79856"
"YOOZ柚子专卖店(大学城东门广场店)";"小谷围街道穗石村大街7号之一15";"52486.08668";"20358.81169"
"佰锐五金店";"双桂街十一巷二十七号";"52534.10326";"20393.10066"
"粤发五金机电经营部";"周记旧货市场对面";"52548.76639";"20385.11736"
"COSE国际素颜定妆";"穗石村七巷";"52672.69496";"20421.67925"
"广东推宝广告";"穗石大道情缘酒店东侧约130米";"52558.24895";"20392.93049"
"立峥食品商行";"穗石大道情缘酒店东侧约80米";"52512.291";"20408.26364"
"泸州老窖·国窖1573健诚商行";"小谷围街穗石村双桂街十一巷29号101、102";"52542.14945";"20388.79472"
"畅途汽车养护中心(大学城店)";"双桂街101号";"52512.36965";"20378.20099"
"芙蓉兴盛便利超市(学生之家便利店)";"穗石大道情缘酒店东侧约60米";"52496.2303";"20418.1505"
"汽车充电站(三雷)";"小谷围街道大学城外环东路10号";"52513.97128";"20372.0495"
"童星幼儿园(双桂街)";"穗石大道29号附近";"52521.16595";"20566.07106"
"福林公祠";"东约大街穗石童星幼儿园(双桂街)东侧约260米";"52803.77678";"20638.13481"
"公共厕所";"穗石大道6号附近";"52716.86187";"20604.24339"
"穗石村东约坊";"穗石大道与大学城外环绿道交叉口西北160米";"52807.63238";"20647.93187"
"广州乐活年华公寓";"大学城华南理工大学穗石村穗石大道39号";"52608.41908";"20650.95578"
"爱森公寓";"穗石大道与大学城外环绿道交叉口西北140米";"52850.14211";"20668.27122"
"林氏大宗祠";"穗石大道自编8号附近";"52489.65605";"20668.60342"
"食为先(双桂街店)";"穗石大道52号";"52508.74624";"20589.57807"
"广州房东小小小马公寓";"穗石大道37号";"52520.85571";"20491.28241"
"源息珍";"广州大学城穂石村穂石大道31号之一";"52483.30379";"20545.86667"
"广州明月轩公寓";"穗石村穗石大道37号";"52494.56194";"20517.14727"
"停车场(穗石大道)";"穗石大道24号附近";"52718.24709";"20672.45284"
"停车场(桉桉居东南)";"穗石大道6号附近";"52740.70051";"20562.64102"
"19号大院";"双桂街14巷19号";"52513.78945";"20485.18378"
"穗石大道";"番禺区";"52790.28657";"20639.32662"
"暖暖家公寓";"穗石村穗石大道23号A栋";"52643.80841";"20642.24997"
"王中义东北菜饺子馆";"穗石大道29号";"52479.90465";"20558.59352"
"王中义东北菜饺子馆";"穗石大道29号";"52479.90465";"20558.59352"
"宿那趣空间(华南理工总店)";"大学城外环东路与穗石大道交口西北100米";"52862.40238";"20654.96139"
"桉桉居";"穗石村穗石大道9号";"52702.19135";"20603.62199"
"桉桉居";"穗石村穗石大道9号";"52702.19135";"20603.62199"
